id_establecimiento,id_localidad,descripcion,nro_escuela,latitud,longitud,domicilio,telefono,nombre_directivo,ciudadanos_habilitados
197.9.7.210.1,197.9.7.210,1-COL. NAC. STA. TERESITA,1,,,,,,0
194.9.7.210.1,194.9.7.210,1-COL. NAC. STA. TERESITA,1,,,,,,0
197.9.9.211.1,197.9.9.211,1-ESC. GRDA. 153 MCAL. FRANCISCO S. LOPEZ,1,,,,,,0
194.9.9.211.1,194.9.9.211,1-ESC. GRDA. 153 MCAL. FRANCISCO S. LOPEZ,1,,,,,,0
209.9.9.211.1,209.9.9.211,1-ESC. GRDA. 153 MCAL. FRANCISCO S. LOPEZ,1,,,,,,0
197.9.11.212.1,197.9.11.212,1-ESC. Nº128 PARAGUAY JAPON,1,,,,,,0
194.9.11.212.1,194.9.11.212,1-ESC. Nº128 PARAGUAY JAPON,1,,,,,,0
197.9.12.413.1,197.9.12.413,1-COL. NAC. NEMESIO CANO,1,,,,,,0
194.9.12.413.1,194.9.12.413,1-COL. NAC. NEMESIO CANO,1,,,,,,0
214.9.12.413.1,214.9.12.413,1-COL. NAC. NEMESIO CANO,1,,,,,,0
197.9.13.213.1,197.9.13.213,1-ESC. Nº361 JUAN FILARTIGA,1,,,,,,0
209.10.25.242.3,209.10.25.242,3-ESCUELA MOISÉS BERTONI,3,,,,,,0
197.10.25.243.2,197.10.25.243,2-UNIVERSIDAD PRIV. DEL ESTE,2,,,,,,0
194.10.25.243.2,194.10.25.243,2-UNIVERSIDAD PRIV. DEL ESTE,2,,,,,,0
197.10.25.244.501,197.10.25.244,501-ESCUELA DE KM. 7 MONDAY,501,,,,,,0
194.10.25.244.501,194.10.25.244,501-ESCUELA DE KM. 7 MONDAY,501,,,,,,0
197.10.27.245.1,197.10.27.245,1-ESC. AUGUSTO ROA BASTOS,1,,,,,,0
194.10.27.245.1,194.10.27.245,1-ESC. AUGUSTO ROA BASTOS,1,,,,,,0
197.10.29.246.1,197.10.29.246,1-ESC. SANTO DOMINGO DE GUZMAN,1,,,,,,0
194.10.29.246.1,194.10.29.246,1-ESC. SANTO DOMINGO DE GUZMAN,1,,,,,,0
209.10.29.246.1,209.10.29.246,1-ESC. SANTO DOMINGO DE GUZMAN,1,,,,,,0
197.10.29.246.501,197.10.29.246,501-ESC SAN ROQUE GONZALEZ DE STA. CRUZ DE LA COLONIA LEOPOLDO PERRIER,501,,,,,,0
197.0.0.12.29,197.0.0.12,29-COL. REPÚBLICA DE CUBA,29,,,,,,0
194.0.0.12.29,194.0.0.12,29-COL. REPÚBLICA DE CUBA,29,,,,,,0
197.0.0.13.1,197.0.0.13,1-COL. COMERCIO Nº 2,1,,,,,,0
194.0.0.13.1,194.0.0.13,1-COL. COMERCIO Nº 2,1,,,,,,0
197.0.0.14.1,197.0.0.14,1-COL. SUBVENCIONADO VIRGEN DE LOS DOLORES,1,,,,,,0
194.0.0.14.1,194.0.0.14,1-COL. SUBVENCIONADO VIRGEN DE LOS DOLORES,1,,,,,,0
197.0.0.15.17,197.0.0.15,17-COLEGIO PRIVADO RCA. DE HAITÍ,17,,,,,,0
194.0.0.15.17,194.0.0.15,17-COLEGIO PRIVADO RCA. DE HAITÍ,17,,,,,,0
209.0.0.15.17,209.0.0.15,17-COLEGIO PRIVADO RCA. DE HAITÍ,17,,,,,,0
197.0.0.16.31,197.0.0.16,31-CLUB SILVIO PETTIROSI,31,,,,,,0
194.0.0.16.31,194.0.0.16,31-CLUB SILVIO PETTIROSI,31,,,,,,0
209.0.0.16.31,209.0.0.16,31-CLUB SILVIO PETTIROSI,31,,,,,,0
197.0.0.17.20,197.0.0.17,20-ESC. VIRGEN STELLA MARYS,20,,,,,,0
194.0.0.17.20,194.0.0.17,20-ESC. VIRGEN STELLA MARYS,20,,,,,,0
197.0.0.18.14,197.0.0.18,14-COL. NAC. VIRGEN DE FÁTIMA,14,,,,,,0
194.0.0.18.14,194.0.0.18,14-COL. NAC. VIRGEN DE FÁTIMA,14,,,,,,0
197.0.0.19.21,197.0.0.19,21-COL. REPÚBLICA DE COLOMBIA,21,,,,,,0
194.0.0.19.21,194.0.0.19,21-COL. REPÚBLICA DE COLOMBIA,21,,,,,,0
197.0.0.20.6,197.0.0.20,6-COL. NAC. BERNARDINO CABALLERO,6,,,,,,0
194.0.0.20.6,194.0.0.20,6-COL. NAC. BERNARDINO CABALLERO,6,,,,,,0
203.4.27.125.1,203.4.27.125,1-ESC. NRO. 682-PASO YOBAI,1,,,,,,0
197.4.29.126.1,197.4.29.126,1-ESC.Nº102 GRAL.BERNARDINO CABALLERO,1,,,,,,0
194.4.29.126.1,194.4.29.126,1-ESC.Nº102 GRAL.BERNARDINO CABALLERO,1,,,,,,0
197.4.30.112.1,197.4.30.112,1-ESC. ANTONIO BOSCH,1,,,,,,0
194.4.30.112.1,194.4.30.112,1-ESC. ANTONIO BOSCH,1,,,,,,0
197.4.31.127.1,197.4.31.127,1-TINGLADO MUNICIPAL,1,,,,,,0
194.4.31.127.1,194.4.31.127,1-TINGLADO MUNICIPAL,1,,,,,,0
197.5.0.128.1,197.5.0.128,1-ESC. WENCESLAA ESCALADA,1,,,,,,0
194.5.0.128.1,194.5.0.128,1-ESC. WENCESLAA ESCALADA,1,,,,,,0
209.5.0.128.1,209.5.0.128,1-ESC. WENCESLAA ESCALADA,1,,,,,,0
202.5.0.128.1,202.5.0.128,1-ESC. WENCESLAA ESCALADA,1,,,,,,0
197.5.0.128.3,197.5.0.128,3-ESC. GRAL. BERNARDINO CABALLERO,3,,,,,,0
194.5.0.128.3,194.5.0.128,3-ESC. GRAL. BERNARDINO CABALLERO,3,,,,,,0
194.9.13.213.1,194.9.13.213,1-ESC. Nº361 JUAN FILARTIGA,1,,,,,,0
209.9.13.213.1,209.9.13.213,1-ESC. Nº361 JUAN FILARTIGA,1,,,,,,0
197.9.15.214.2,197.9.15.214,2-COL. NAC. DE PIRAYU,2,,,,,,0
194.9.15.214.2,194.9.15.214,2-COL. NAC. DE PIRAYU,2,,,,,,0
197.9.15.214.501,197.9.15.214,501-ESC.MARCIANO MARTINEZ-TAVAI,501,,,,,,0
194.9.15.214.501,194.9.15.214,501-ESC.MARCIANO MARTINEZ-TAVAI,501,,,,,,0
197.9.17.215.1,197.9.17.215,1-ESC. Nº111 ANDRES BELLO,1,,,,,,0
194.9.17.215.1,194.9.17.215,1-ESC. Nº111 ANDRES BELLO,1,,,,,,0
209.9.17.215.1,209.9.17.215,1-ESC. Nº111 ANDRES BELLO,1,,,,,,0
202.9.17.215.1,202.9.17.215,1-ESC. Nº111 ANDRES BELLO,1,,,,,,0
197.9.19.216.1,197.9.19.216,1-COL. NAC. FERNANDO PINEDO,1,,,,,,0
194.9.19.216.1,194.9.19.216,1-COL. NAC. FERNANDO PINEDO,1,,,,,,0
197.9.21.217.1,197.9.21.217,1-COL. NAC. CAP. DE NAVIO BENITEZ,1,,,,,,0
194.9.21.217.1,194.9.21.217,1-COL. NAC. CAP. DE NAVIO BENITEZ,1,,,,,,0
202.9.21.217.1,202.9.21.217,1-COL. NAC. CAP. DE NAVIO BENITEZ,1,,,,,,0
197.9.23.218.1,197.9.23.218,1-COL. NAC. FLORENCIO ZARATE,1,,,,,,0
194.9.23.218.1,194.9.23.218,1-COL. NAC. FLORENCIO ZARATE,1,,,,,,0
209.9.23.218.1,209.9.23.218,1-COL. NAC. FLORENCIO ZARATE,1,,,,,,0
197.9.25.219.1,197.9.25.219,1-ESC. BAS. PRIMARIA DE TEBICUARYMI,1,,,,,,0
194.9.25.219.1,194.9.25.219,1-ESC. BAS. PRIMARIA DE TEBICUARYMI,1,,,,,,0
197.9.27.220.1,197.9.27.220,1-CLUB DEPORTIVO YAGUARON,1,,,,,,0
194.9.27.220.1,194.9.27.220,1-CLUB DEPORTIVO YAGUARON,1,,,,,,0
209.9.27.220.1,209.9.27.220,1-CLUB DEPORTIVO YAGUARON,1,,,,,,0
197.9.27.220.2,197.9.27.220,2-COL. NAC. VICTORIANO ARAMBULO,2,,,,,,0
194.11.11.259.3,194.11.11.259,3-COL. HEROES DEL CHACO,3,,,,,,0
209.11.11.259.3,209.11.11.259,3-COL. HEROES DEL CHACO,3,,,,,,0
197.11.11.438.501,197.11.11.438,501-ESC. GDA. 883 CNEL. FELIPE TOLEDO,501,,,,,,0
194.11.11.438.501,194.11.11.438,501-ESC. GDA. 883 CNEL. FELIPE TOLEDO,501,,,,,,0
197.11.13.260.5,197.11.13.260,5-ESC. CARMEN ACHUCARRO,5,,,,,,0
209.0.0.20.6,209.0.0.20,6-COL. NAC. BERNARDINO CABALLERO,6,,,,,,0
197.0.0.21.23,197.0.0.21,23-ESC.NAC. RCA. DE CHILE,23,,,,,,0
194.0.0.21.23,194.0.0.21,23-ESC.NAC. RCA. DE CHILE,23,,,,,,0
197.0.0.22.30,197.0.0.22,30-COL. VERBO DIVINO,30,,,,,,0
194.0.0.22.30,194.0.0.22,30-COL. VERBO DIVINO,30,,,,,,0
209.0.0.22.30,209.0.0.22,30-COL. VERBO DIVINO,30,,,,,,0
197.0.0.23.14,197.0.0.23,14-TINGLADO PARROQ. VIRGEN DE NAZARETH,14,,,,,,0
194.0.0.23.14,194.0.0.23,14-TINGLADO PARROQ. VIRGEN DE NAZARETH,14,,,,,,0
197.0.0.24.22,197.0.0.24,22-COL. DR. ALVARIN ROMERO,22,,,,,,0
194.0.0.24.22,194.0.0.24,22-COL. DR. ALVARIN ROMERO,22,,,,,,0
209.0.0.24.22,209.0.0.24,22-COL. DR. ALVARIN ROMERO,22,,,,,,0
197.0.0.25.17,197.0.0.25,17-ESC. REPUBLICA DE PANAMÁ,17,,,,,,0
194.0.0.25.17,194.0.0.25,17-ESC. REPUBLICA DE PANAMÁ,17,,,,,,0
209.0.0.25.17,209.0.0.25,17-ESC. REPUBLICA DE PANAMÁ,17,,,,,,0
197.0.0.26.27,197.0.0.26,27-COL. ROBERTO SHAERER,27,,,,,,0
194.0.0.26.27,194.0.0.26,27-COL. ROBERTO SHAERER,27,,,,,,0
197.0.0.27.4,197.0.0.27,4-COL.PRIV.SAN CRISTOBAL,4,,,,,,0
194.0.0.27.4,194.0.0.27,4-COL.PRIV.SAN CRISTOBAL,4,,,,,,0
209.0.0.27.4,209.0.0.27,4-COL.PRIV.SAN CRISTOBAL,4,,,,,,0
197.0.0.28.8,197.0.0.28,8-COL.NAC. CAP. PEDRO J. CABALLERO,8,,,,,,0
194.0.0.28.8,194.0.0.28,8-COL.NAC. CAP. PEDRO J. CABALLERO,8,,,,,,0
197.0.0.29.3,197.0.0.29,3-COL. NAC. DR. EUDORO CACERES,3,,,,,,0
194.0.0.29.3,194.0.0.29,3-COL. NAC. DR. EUDORO CACERES,3,,,,,,0
197.0.0.30.16,197.0.0.30,16-COL. VIRGEN STELA MARYS,16,,,,,,0
194.0.0.30.16,194.0.0.30,16-COL. VIRGEN STELA MARYS,16,,,,,,0
197.0.0.31.15,197.0.0.31,15-CENTRO EDUC. SAN PABLO,15,,,,,,0
194.0.0.31.15,194.0.0.31,15-CENTRO EDUC. SAN PABLO,15,,,,,,0
209.0.0.31.15,209.0.0.31,15-CENTRO EDUC. SAN PABLO,15,,,,,,0
197.0.0.32.28,197.0.0.32,28-ESC. MCAL. FRANCISCO S. LOPEZ,28,,,,,,0
194.0.0.32.28,194.0.0.32,28-ESC. MCAL. FRANCISCO S. LOPEZ,28,,,,,,0
197.5.0.128.501,197.5.0.128,501-ESC.PROF.JUAN ALVINO AVALOS,501,,,,,,0
194.5.0.128.501,194.5.0.128,501-ESC.PROF.JUAN ALVINO AVALOS,501,,,,,,0
197.5.0.128.502,197.5.0.128,502-ESC. AGUAPETY,502,,,,,,0
194.5.0.128.502,194.5.0.128,502-ESC. AGUAPETY,502,,,,,,0
197.5.0.128.503,197.5.0.128,503-COL. DE SAN ANTONIO,503,,,,,,0
194.5.0.128.503,194.5.0.128,503-COL. DE SAN ANTONIO,503,,,,,,0
197.5.0.128.504,197.5.0.128,504-ESC. CALLE 2 DE LA COL. B. GARAY,504,,,,,,0
194.5.0.128.504,194.5.0.128,504-ESC. CALLE 2 DE LA COL. B. GARAY,504,,,,,,0
197.5.1.129.1,197.5.1.129,1-COL. NAC. 3 DE FEBRERO,1,,,,,,0
194.5.1.129.1,194.5.1.129,1-COL. NAC. 3 DE FEBRERO,1,,,,,,0
197.5.3.130.1,197.5.3.130,1-COL. NAC. SAN LORENZO,1,,,,,,0
194.5.3.130.1,194.5.3.130,1-COL. NAC. SAN LORENZO,1,,,,,,0
194.9.27.220.2,194.9.27.220,2-COL. NAC. VICTORIANO ARAMBULO,2,,,,,,0
197.9.27.220.3,197.9.27.220,3-ESC. GRAL. JOSE MARIA BRUGUEZ,3,,,,,,0
194.9.27.220.3,194.9.27.220,3-ESC. GRAL. JOSE MARIA BRUGUEZ,3,,,,,,0
197.9.29.221.1,197.9.29.221,1-COL. MAURICIO OCAMPOS,1,,,,,,0
194.9.29.221.1,194.9.29.221,1-COL. MAURICIO OCAMPOS,1,,,,,,0
197.9.31.222.1,197.9.31.222,1-ESC. EVARISTO CHAMORRO,1,,,,,,0
194.9.31.222.1,194.9.31.222,1-ESC. EVARISTO CHAMORRO,1,,,,,,0
197.10.0.223.1,197.10.0.223,1-SAN ROQUE GONZALEZ DE SANTACRUZ,1,,,,,,0
194.10.0.223.1,194.10.0.223,1-SAN ROQUE GONZALEZ DE SANTACRUZ,1,,,,,,0
197.10.0.225.3,197.10.0.225,3-COL. SAN ANTONIO DE PADUA,3,,,,,,0
209.11.1.252.5,209.11.1.252,5-COL. PRIV. MARIA AUXILIADORA,5,,,,,,0
203.11.1.252.5,203.11.1.252,5-COL. PRIV. MARIA AUXILIADORA,5,,,,,,0
197.11.1.408.4,197.11.1.408,4-COL. NAC. SAN JOSE OBRERO,4,,,,,,0
194.11.1.408.4,194.11.1.408,4-COL. NAC. SAN JOSE OBRERO,4,,,,,,0
197.11.1.409.504,197.11.1.409,504-COL. CARMEN DE PEÑA,504,,,,,,0
194.11.1.409.504,194.11.1.409,504-COL. CARMEN DE PEÑA,504,,,,,,0
197.11.3.253.14,197.11.3.253,14-COL. SAN VICENTE FERRER,14,,,,,,0
197.0.0.33.9,197.0.0.33,9-COL. LUIS ALBERTO DE HERRERA,9,,,,,,0
194.0.0.33.9,194.0.0.33,9-COL. LUIS ALBERTO DE HERRERA,9,,,,,,0
197.0.0.34.11,197.0.0.34,11-ESC. REPÚBLICA DE BOLIVIA,11,,,,,,0
194.0.0.34.11,194.0.0.34,11-ESC. REPÚBLICA DE BOLIVIA,11,,,,,,0
197.0.0.35.34,197.0.0.35,34-LICEO SANTA MARIA,34,,,,,,0
194.0.0.35.34,194.0.0.35,34-LICEO SANTA MARIA,34,,,,,,0
209.0.0.35.34,209.0.0.35,34-LICEO SANTA MARIA,34,,,,,,0
197.0.0.36.24,197.0.0.36,24-ESC. SAN VICENTE DE PAUL,24,,,,,,0
194.0.0.36.24,194.0.0.36,24-ESC. SAN VICENTE DE PAUL,24,,,,,,0
197.0.0.37.26,197.0.0.37,26-COL.PRIV. NTRA.SRA. DEL HUERTO,26,,,,,,0
194.0.0.37.26,194.0.0.37,26-COL.PRIV. NTRA.SRA. DEL HUERTO,26,,,,,,0
209.0.0.37.26,209.0.0.37,26-COL.PRIV. NTRA.SRA. DEL HUERTO,26,,,,,,0
197.0.0.38.30,197.0.0.38,30-ESC. JUANA MARIA DE LARA,30,,,,,,0
194.0.0.38.30,194.0.0.38,30-ESC. JUANA MARIA DE LARA,30,,,,,,0
197.0.0.39.13,197.0.0.39,13-CLUB 12 DE OCTUBRE DE SANTO DOMINGO,13,,,,,,0
194.0.0.39.13,194.0.0.39,13-CLUB 12 DE OCTUBRE DE SANTO DOMINGO,13,,,,,,0
197.0.0.40.9,197.0.0.40,9-ESC. PRIVADA AULA VIVA,9,,,,,,0
194.0.0.40.9,194.0.0.40,9-ESC. PRIVADA AULA VIVA,9,,,,,,0
197.0.0.41.23,197.0.0.41,23-ESC.SUB. JOSE MARÍA B. LASALLE,23,,,,,,0
194.0.0.41.23,194.0.0.41,23-ESC.SUB. JOSE MARÍA B. LASALLE,23,,,,,,0
197.0.0.42.27,197.0.0.42,27-COLEGIO SILVIA MIRANDA CUETO,27,,,,,,0
194.0.0.42.27,194.0.0.42,27-COLEGIO SILVIA MIRANDA CUETO,27,,,,,,0
197.0.0.43.16,197.0.0.43,16-TALLER DE EXPRESION INFANTIL (T.E.I),16,,,,,,0
194.0.0.43.16,194.0.0.43,16-TALLER DE EXPRESION INFANTIL (T.E.I),16,,,,,,0
197.0.0.44.28,197.0.0.44,28-POLIDEPORTIVO DEL COL. TEC. JAVIER,28,,,,,,0
194.0.0.44.28,194.0.0.44,28-POLIDEPORTIVO DEL COL. TEC. JAVIER,28,,,,,,0
209.0.0.44.28,209.0.0.44,28-POLIDEPORTIVO DEL COL. TEC. JAVIER,28,,,,,,0
203.0.0.44.28,203.0.0.44,28-POLIDEPORTIVO DEL COL. TEC. JAVIER,28,,,,,,0
197.0.0.45.4,197.0.0.45,4-COL.NAC. FRANCISCA ELOISA DUARTE,4,,,,,,0
209.5.3.130.1,209.5.3.130,1-COL. NAC. SAN LORENZO,1,,,,,,0
202.5.3.130.1,202.5.3.130,1-COL. NAC. SAN LORENZO,1,,,,,,0
197.5.3.130.501,197.5.3.130,501-ESC.NRO.1251 CIA.SAN FRANCISCO,501,,,,,,0
194.5.3.130.501,194.5.3.130,501-ESC.NRO.1251 CIA.SAN FRANCISCO,501,,,,,,0
197.5.3.130.503,197.5.3.130,503-ESC.NRO.1258 DE LA CIA.GUAYAKICUA,503,,,,,,0
194.5.3.130.503,194.5.3.130,503-ESC.NRO.1258 DE LA CIA.GUAYAKICUA,503,,,,,,0
197.5.3.130.504,197.5.3.130,504-COL. NAC. INMACULADA CONCEPCION DE POTRERO GUAYAKI,504,,,,,,0
194.5.3.130.504,194.5.3.130,504-COL. NAC. INMACULADA CONCEPCION DE POTRERO GUAYAKI,504,,,,,,0
197.5.5.131.1,197.5.5.131,1-ESC. BAS. N°139 MONS. HERMENEGILDO ROA,1,,,,,,0
194.5.5.131.1,194.5.5.131,1-ESC. BAS. N°139 MONS. HERMENEGILDO ROA,1,,,,,,0
197.5.5.131.501,197.5.5.131,501-COL.NAC C.ROMERO-ESC.A.GUNTHER,501,,,,,,0
194.5.5.131.501,194.5.5.131,501-COL.NAC C.ROMERO-ESC.A.GUNTHER,501,,,,,,0
197.5.5.131.502,197.5.5.131,502-ESC. DE LA COLONIA TTE. MORALES,502,,,,,,0
194.5.5.131.502,194.5.5.131,502-ESC. DE LA COLONIA TTE. MORALES,502,,,,,,0
197.5.7.132.1,197.5.7.132,1-ESC. SAN ISIDRO LABRADOR,1,,,,,,0
194.5.7.132.1,194.5.7.132,1-ESC. SAN ISIDRO LABRADOR,1,,,,,,0
209.5.7.132.1,209.5.7.132,1-ESC. SAN ISIDRO LABRADOR,1,,,,,,0
197.5.9.133.1,197.5.9.133,1-COL.NAC. CAMPO 9,1,,,,,,0
194.10.0.225.3,194.10.0.225,3-COL. SAN ANTONIO DE PADUA,3,,,,,,0
197.10.0.379.7,197.10.0.379,7-ESC. SAGRADA FAMILIA - KM. 11 MONDAY,7,,,,,,0
194.10.0.379.7,194.10.0.379,7-ESC. SAGRADA FAMILIA - KM. 11 MONDAY,7,,,,,,0
197.10.0.423.11,197.10.0.423,11-ESC. 23 DE OCTUBRE,11,,,,,,0
194.10.0.423.11,194.10.0.423,11-ESC. 23 DE OCTUBRE,11,,,,,,0
195.12.27.260.1,195.12.27.260,1-ESCUELA Nº 85 DON CARLOS ANTONIO LOPEZ,1,,,,,,0
195.12.27.260.2,195.12.27.260,2-ESCUELA Nº 581 DON JOSE LUIS VILLALBA,2,,,,,,0
195.12.29.289.1,195.12.29.289,1-ESCUELA Nº 748,1,,,,,,0
194.0.0.45.4,194.0.0.45,4-COL.NAC. FRANCISCA ELOISA DUARTE,4,,,,,,0
197.0.0.46.18,197.0.0.46,18-SERVICIO NACIONAL DE PROMOCION PROFESIONAL SNPP,18,,,,,,0
194.0.0.46.18,194.0.0.46,18-SERVICIO NACIONAL DE PROMOCION PROFESIONAL SNPP,18,,,,,,0
209.0.0.46.18,209.0.0.46,18-SERVICIO NACIONAL DE PROMOCION PROFESIONAL SNPP,18,,,,,,0
197.0.0.47.5,197.0.0.47,5-ESC. MARANGATU RAPE,5,,,,,,0
194.0.0.47.5,194.0.0.47,5-ESC. MARANGATU RAPE,5,,,,,,0
209.0.0.47.5,209.0.0.47,5-ESC. MARANGATU RAPE,5,,,,,,0
197.0.0.48.1,197.0.0.48,1-COL. HERMAN GEIMER - ALDEA S.O.S.,1,,,,,,0
194.0.0.48.1,194.0.0.48,1-COL. HERMAN GEIMER - ALDEA S.O.S.,1,,,,,,0
197.0.0.49.35,197.0.0.49,35-COMPLEJO EDUC. MARIA AUXILIADORA,35,,,,,,0
194.0.0.49.35,194.0.0.49,35-COMPLEJO EDUC. MARIA AUXILIADORA,35,,,,,,0
197.0.0.50.12,197.0.0.50,12-CLUB CERRO CORA,12,,,,,,0
194.0.0.50.12,194.0.0.50,12-CLUB CERRO CORA,12,,,,,,0
194.11.17.363.509,194.11.17.363,509-LIC.NAC.MARIA A. DE CENTURION,509,,,,,,0
197.11.17.363.510,197.11.17.363,510-ESC.NRO.1031 SANTIAGO LEGUIZAMON,510,,,,,,0
194.11.17.363.510,194.11.17.363,510-ESC.NRO.1031 SANTIAGO LEGUIZAMON,510,,,,,,0
197.11.17.364.8,197.11.17.364,8-ESC. Nº859 HEROES DE LA PATRIA,8,,,,,,0
194.11.17.364.8,194.11.17.364,8-ESC. Nº859 HEROES DE LA PATRIA,8,,,,,,0
197.11.17.364.513,197.11.17.364,513-ESC.NRO.913 PROF. EPIFANIO MENDEZ F.,513,,,,,,0
194.11.17.364.513,194.11.17.364,513-ESC.NRO.913 PROF. EPIFANIO MENDEZ F.,513,,,,,,0
197.11.19.266.4,197.11.19.266,4-ESC. FE Y ALEGRIA,4,,,,,,0
194.11.19.266.4,194.11.19.266,4-ESC. FE Y ALEGRIA,4,,,,,,0
209.11.19.266.4,209.11.19.266,4-ESC. FE Y ALEGRIA,4,,,,,,0
197.11.19.381.3,197.11.19.381,3-COL. JUAN MANUEL FRUTOS,3,,,,,,0
194.11.19.381.3,194.11.19.381,3-COL. JUAN MANUEL FRUTOS,3,,,,,,0
194.18.2.348.1,194.18.2.348,1-46-19 UNION ST. FLUSCHING NY 11355,1,,,,,,0
197.18.2.385.1,197.18.2.385,1-MIÑO’S CAFÉ - 16 CLAREMONT ROAD - BERNARDSVILLE,1,,,,,,0
194.18.2.385.1,194.18.2.385,1-MIÑO’S CAFÉ - 16 CLAREMONT ROAD - BERNARDSVILLE,1,,,,,,0
197.18.2.387.1,197.18.2.387,1-5805 5TH RD SOURTH ARLINGTON VA. 22204,1,,,,,,0
194.18.2.387.1,194.18.2.387,1-5805 5TH RD SOURTH ARLINGTON VA. 22204,1,,,,,,0
197.18.3.390.1,197.18.3.390,"1-CALLE EMILIO MUÑOZ 15BIS CP 28037, CUIDAD DE MADRID",1,,,,,,0
194.18.3.390.1,194.18.3.390,"1-CALLE EMILIO MUÑOZ 15BIS CP 28037, CUIDAD DE MADRID",1,,,,,,0
197.18.3.394.1,197.18.3.394,"1-CENTRO GALLEGO DE TARRAGONA, PASSEIG TORRAJA, 28-43007",1,,,,,,0
194.18.3.394.1,194.18.3.394,"1-CENTRO GALLEGO DE TARRAGONA, PASSEIG TORRAJA, 28-43007",1,,,,,,0
197.18.3.464.1,197.18.3.464,"1-CALLE EDON 8 PLANTA ALTA, MALAGA",1,,,,,,0
194.18.3.464.1,194.18.3.464,"1-CALLE EDON 8 PLANTA ALTA, MALAGA",1,,,,,,0
197.11.19.382.1,197.11.19.382,1-ESC. SAN JORGE,1,,,,,,0
194.11.19.382.1,194.11.19.382,1-ESC. SAN JORGE,1,,,,,,0
197.11.19.383.6,197.11.19.383,6-ESC. VIRGEN DEL CARMEN,6,,,,,,0
194.11.19.383.6,194.11.19.383,6-ESC. VIRGEN DEL CARMEN,6,,,,,,0
197.11.19.384.2,197.11.19.384,2-ESC. 12 DE JUNIO,2,,,,,,0
194.11.19.384.2,194.11.19.384,2-ESC. 12 DE JUNIO,2,,,,,,0
197.11.21.267.1,197.11.21.267,1-ESC. ESTANISLADA SANABRIA,1,,,,,,0
194.11.21.267.1,194.11.21.267,1-ESC. ESTANISLADA SANABRIA,1,,,,,,0
197.11.23.268.4,197.11.23.268,4-ESC. BASICA N° 3.529 NTRA. SRA. DE LA ASUNCIO,4,,,,,,0
194.11.23.268.4,194.11.23.268,4-ESC. BASICA N° 3.529 NTRA. SRA. DE LA ASUNCIO,4,,,,,,0
197.11.23.375.10,197.11.23.375,10-ESC. 3388 SOLD. MARTIRES 2 Y 3 FEB.,10,,,,,,0
194.11.23.375.10,194.11.23.375,10-ESC. 3388 SOLD. MARTIRES 2 Y 3 FEB.,10,,,,,,0
197.11.23.418.3,197.11.23.418,3-ESC. N° 1463 DIVINO MAESTRO,3,,,,,,0
194.11.23.418.3,194.11.23.418,3-ESC. N° 1463 DIVINO MAESTRO,3,,,,,,0
209.11.23.418.3,209.11.23.418,3-ESC. N° 1463 DIVINO MAESTRO,3,,,,,,0
197.11.23.419.5,197.11.23.419,5-COL. DON BIENVENIDO OZORIO,5,,,,,,0
194.11.23.419.5,194.11.23.419,5-COL. DON BIENVENIDO OZORIO,5,,,,,,0
197.11.25.269.1,197.11.25.269,1-ESC. BASICA 5580 SAN FRANCISCO DE ASIS,1,,,,,,0
194.11.25.269.1,194.11.25.269,1-ESC. BASICA 5580 SAN FRANCISCO DE ASIS,1,,,,,,0
209.11.25.269.1,209.11.25.269,1-ESC. BASICA 5580 SAN FRANCISCO DE ASIS,1,,,,,,0
202.11.25.269.1,202.11.25.269,1-ESC. BASICA 5580 SAN FRANCISCO DE ASIS,1,,,,,,0
197.11.25.437.2,197.11.25.437,2-COL. NAC. ACOSTA ÑU,2,,,,,,0
194.11.25.437.2,194.11.25.437,2-COL. NAC. ACOSTA ÑU,2,,,,,,0
209.11.25.437.2,209.11.25.437,2-COL. NAC. ACOSTA ÑU,2,,,,,,0
197.11.27.270.7,197.11.27.270,7-COL. SANTO TOMAS,7,,,,,,0
194.11.27.270.7,194.11.27.270,7-COL. SANTO TOMAS,7,,,,,,0
197.11.27.271.2,197.11.27.271,2-COL. NAC. MCAL. ESTIGARRIBIA,2,,,,,,0
194.11.27.271.2,194.11.27.271,2-COL. NAC. MCAL. ESTIGARRIBIA,2,,,,,,0
197.11.27.272.12,197.11.27.272,12-LIC. NAC. SAN ANTONIO DE PADUA,12,,,,,,0
194.11.27.272.12,194.11.27.272,12-LIC. NAC. SAN ANTONIO DE PADUA,12,,,,,,0
197.11.27.273.1,197.11.27.273,1-ESC. Nº118 - LUIS CAMINO,1,,,,,,0
194.11.27.273.1,194.11.27.273,1-ESC. Nº118 - LUIS CAMINO,1,,,,,,0
209.11.27.273.1,209.11.27.273,1-ESC. Nº118 - LUIS CAMINO,1,,,,,,0
214.11.27.273.1,214.11.27.273,1-ESC. Nº118 - LUIS CAMINO,1,,,,,,0
202.11.27.273.1,202.11.27.273,1-ESC. Nº118 - LUIS CAMINO,1,,,,,,0
197.11.27.392.6,197.11.27.392,6-COL.NAC.CONCEPCION L.DE CHAVEZ,6,,,,,,0
194.11.27.392.6,194.11.27.392,6-COL.NAC.CONCEPCION L.DE CHAVEZ,6,,,,,,0
197.11.29.274.2,197.11.29.274,2-COL. NAC. YPATI,2,,,,,,0
194.11.29.274.2,194.11.29.274,2-COL. NAC. YPATI,2,,,,,,0
